user_id,first_name,last_name,age,city,reg_date,plan,churn_date,cant_mensajes,cant_llamadas,cant_minutos_llamada,grupo_uso,grupo_edad
12356,Luis,Ramirez,47.0,MTY,2023-10-08 02:47:26.511627912,Basico,,4.0,3.0,12.649999999999999,Bajo uso,Adulto
12357,Ana,Lopez,61.0,MTY,2023-10-08 09:21:44.426106528,Basico,,6.0,6.0,15.98,Uso medio,Adulto Mayor
12358,Mateo,Lopez,65.0,Bogotá,2023-10-08 15:56:02.340585152,Basico,,6.0,1.0,2.09,Uso medio,Adulto Mayor
12359,Luis,Gomez,54.0,Medellín,2023-10-08 22:30:20.255063768,Basico,"1,73491E+18",7.0,10.0,65.0,Alto uso,Adulto
12360,Ana,Torres,47.0,Bogotá,2023-10-09 05:04:38.169542392,Basico,,8.0,6.0,30.72,Uso medio,Adulto
12361,Luis,Lopez,37.0,,2023-10-09 11:38:56.084021008,Premium,,1.0,4.0,32.68,Bajo uso,Adulto
12362,Sofia,Torres,42.0,CDMX,2023-10-09 18:13:13.998499632,Basico,"1,7331E+18",5.0,7.0,47.43000000000001,Uso medio,Adulto
12363,Mateo,Torres,29.0,MTY,2023-10-10 00:47:31.912978248,Basico,"1,71988E+18",4.0,6.0,36.73,Uso medio,Joven
12364,Carlos,Garcia,38.0,Bogotá,2023-10-10 07:21:49.827456864,Premium,,7.0,6.0,40.29,Uso medio,Adulto
12365,Luis,Gomez,42.0,CDMX,2023-10-10 13:56:07.741935488,Premium,,7.0,3.0,17.42,Uso medio,Adulto
12366,Sofia,Torres,28.0,MTY,2023-10-10 20:30:25.656414104,Basico,,7.0,6.0,21.05,Uso medio,Joven
12367,Carlos,Gomez,26.0,GDL,2023-10-11 03:04:43.570892728,Basico,,8.0,6.0,47.27000000000001,Uso medio,Joven
12368,Carlos,Garcia,79.0,Bogotá,2023-10-11 09:39:01.485371344,Premium,,4.0,3.0,19.5,Bajo uso,Adulto Mayor
12369,Luis,Gomez,67.0,MTY,2023-10-11 16:13:19.399849968,Premium,,7.0,4.0,9.33,Uso medio,Adulto Mayor
12370,Ana,Lopez,79.0,Medellín,2023-10-11 22:47:37.314328584,Basico,,7.0,7.0,19.17,Uso medio,Adulto Mayor
12371,Luis,Torres,47.0,Bogotá,2023-10-12 05:21:55.228807208,Basico,,4.0,7.0,39.54,Uso medio,Adulto
12372,Sofia,Gomez,42.0,CDMX,2023-10-12 11:56:13.143285824,Basico,,10.0,5.0,38.160000000000004,Alto uso,Adulto
12373,Carlos,Ramirez,52.0,Cali,2023-10-12 18:30:31.057764448,Premium,,2.0,3.0,15.56,Bajo uso,Adulto
12374,Luis,Gomez,69.0,CDMX,2023-10-13 01:04:48.972243064,Basico,"1,72359E+18",2.0,4.0,20.86,Bajo uso,Adulto Mayor
12375,Ana,Torres,49.0,Cali,2023-10-13 07:39:06.886721680,Basico,,3.0,3.0,29.67,Bajo uso,Adulto
12376,Luis,Garcia,66.0,,2023-10-13 14:13:24.801200304,Basico,,12.0,2.0,7.47,Alto uso,Adulto Mayor
12377,Mateo,Garcia,31.0,MTY,2023-10-13 20:47:42.715678920,Premium,,5.0,3.0,24.96,Uso medio,Adulto
12378,Ana,Torres,18.0,,2023-10-14 03:22:00.630157544,Basico,,5.0,4.0,14.209999999999999,Uso medio,Joven
12379,Sofia,Lopez,34.0,Cali,2023-10-14 09:56:18.544636160,Basico,,6.0,3.0,14.030000000000001,Uso medio,Adulto
12380,Carlos,Lopez,42.0,,2023-10-14 16:30:36.459114784,Premium,,6.0,5.0,8.5,Uso medio,Adulto
12381,Luis,Garcia,76.0,Medellín,2023-10-14 23:04:54.373593400,Basico,,2.0,3.0,10.92,Bajo uso,Adulto Mayor
12382,Ana,Garcia,25.0,GDL,2023-10-15 05:39:12.288072024,Basico,,9.0,6.0,33.82,Uso medio,Joven
12383,Mateo,Torres,22.0,,2023-10-15 12:13:30.202550640,Premium,,8.0,7.0,29.450000000000003,Uso medio,Joven
12384,Ana,Lopez,22.0,GDL,2023-10-15 18:47:48.117029264,Basico,,5.0,6.0,29.689999999999998,Uso medio,Joven
12385,Mariana,Garcia,58.0,GDL,2023-10-16 01:22:06.031507880,Premium,,9.0,2.0,6.18,Uso medio,Adulto
12386,Mateo,Lopez,52.0,GDL,2023-10-16 07:56:23.945986496,Basico,,7.0,5.0,34.11,Uso medio,Adulto
12387,Sofia,Garcia,36.0,MTY,2023-10-16 14:30:41.860465120,Basico,,5.0,1.0,1.4,Uso medio,Adulto
12388,Carlos,Gomez,40.0,Bogotá,2023-10-16 21:04:59.774943736,Premium,,2.0,1.0,9.64,Bajo uso,Adulto
12389,Sofia,Ramirez,26.0,Medellín,2023-10-17 03:39:17.689422360,Basico,,0.0,9.0,27.39,Uso medio,Joven
12390,Luis,Gomez,71.0,,2023-10-17 10:13:35.603900976,Premium,,6.0,5.0,38.760000000000005,Uso medio,Adulto Mayor
12391,Ana,Garcia,47.0,CDMX,2023-10-17 16:47:53.518379600,Basico,,4.0,6.0,12.540000000000001,Uso medio,Adulto
12392,Mariana,Ramirez,67.0,,2023-10-17 23:22:11.432858216,Basico,,4.0,1.0,3.29,Bajo uso,Adulto Mayor
12393,Mateo,Ramirez,33.0,,2023-10-18 05:56:29.347336840,Premium,,4.0,0.0,0.0,Bajo uso,Adulto
12394,Mateo,Garcia,50.0,CDMX,2023-10-18 12:30:47.261815456,Basico,,3.0,5.0,22.340000000000003,Uso medio,Adulto
12395,Ana,Garcia,19.0,MTY,2023-10-18 19:05:05.176294080,Basico,,5.0,4.0,12.43,Uso medio,Joven
12396,Mariana,Lopez,31.0,Cali,2023-10-19 01:39:23.090772696,Basico,,6.0,3.0,11.17,Uso medio,Adulto
12397,Ana,Garcia,63.0,Medellín,2023-10-19 08:13:41.005251320,Basico,,5.0,2.0,4.88,Uso medio,Adulto Mayor
12398,Luis,Torres,18.0,Cali,2023-10-19 14:47:58.919729936,Premium,,7.0,8.0,38.7,Uso medio,Joven
12399,Sofia,Garcia,43.0,Medellín,2023-10-19 21:22:16.834208552,Premium,,7.0,5.0,65.0,Uso medio,Adulto
12400,Mateo,Torres,75.0,Bogotá,2023-10-20 03:56:34.748687176,Premium,,4.0,4.0,35.91,Bajo uso,Adulto Mayor
12401,Luis,Garcia,42.0,CDMX,2023-10-20 10:30:52.663165792,Premium,"1,72524E+18",6.0,1.0,0.14,Uso medio,Adulto
12402,Sofia,Lopez,33.0,Bogotá,2023-10-20 17:05:10.577644416,Basico,,2.0,2.0,10.96,Bajo uso,Adulto
12403,Luis,Torres,32.0,CDMX,2023-10-20 23:39:28.492123032,Basico,,4.0,3.0,5.94,Bajo uso,Adulto
12404,Mariana,Gomez,43.0,Medellín,2023-10-21 06:13:46.406601656,Premium,,5.0,8.0,17.2,Uso medio,Adulto
12405,Mateo,Torres,64.0,Cali,2023-10-21 12:48:04.321080272,Basico,,9.0,4.0,22.71,Uso medio,Adulto Mayor
12406,Ana,Lopez,61.0,Bogotá,2023-10-21 19:22:22.235558896,Basico,,5.0,3.0,14.64,Uso medio,Adulto Mayor
12407,Ana,Torres,33.0,,2023-10-22 01:56:40.150037512,Premium,,1.0,5.0,25.93,Uso medio,Adulto
12408,Sofia,Garcia,31.0,Bogotá,2023-10-22 08:30:58.064516136,Basico,,8.0,4.0,24.39,Uso medio,Adulto
12409,Carlos,Garcia,46.0,Medellín,2023-10-22 15:05:15.978994752,Basico,"1,71962E+18",8.0,1.0,7.33,Uso medio,Adulto
12410,Mariana,Lopez,41.0,Medellín,2023-10-22 21:39:33.893473368,Basico,,6.0,4.0,19.79,Uso medio,Adulto
12411,Sofia,Ramirez,64.0,,2023-10-23 04:13:51.807951992,Premium,"1,72446E+18",3.0,4.0,10.76,Bajo uso,Adulto Mayor
12412,Carlos,Garcia,72.0,Medellín,2023-10-23 10:48:09.722430608,Basico,,1.0,7.0,19.939999999999998,Uso medio,Adulto Mayor
12413,Luis,Gomez,32.0,CDMX,2023-10-23 17:22:27.636909232,Basico,,4.0,6.0,13.51,Uso medio,Adulto
12414,Mariana,Lopez,36.0,,2023-10-23 23:56:45.551387848,Premium,,3.0,3.0,18.27,Bajo uso,Adulto
12415,Luis,Torres,25.0,Medellín,2023-10-24 06:31:03.465866472,Premium,,4.0,5.0,65.0,Uso medio,Joven
12416,Mateo,Torres,51.0,CDMX,2023-10-24 13:05:21.380345088,Premium,"1,73344E+18",7.0,6.0,15.25,Uso medio,Adulto
12417,Mariana,Gomez,19.0,Medellín,2023-10-24 19:39:39.294823712,Basico,,6.0,5.0,42.6,Uso medio,Joven
12418,Carlos,Garcia,44.0,,2023-10-25 02:13:57.209302328,Basico,,7.0,7.0,49.800000000000004,Uso medio,Adulto
12419,Mateo,Lopez,27.0,Bogotá,2023-10-25 08:48:15.123780952,Basico,,4.0,5.0,17.37,Uso medio,Joven
12420,Ana,Gomez,52.0,MTY,2023-10-25 15:22:33.038259568,Basico,,5.0,4.0,31.979999999999997,Uso medio,Adulto
12421,Carlos,Garcia,40.0,Cali,2023-10-25 21:56:50.952738184,Basico,,5.0,5.0,28.1,Uso medio,Adulto
12422,Sofia,Lopez,66.0,Cali,2023-10-26 04:31:08.867216808,Basico,"1,73042E+18",5.0,7.0,29.110000000000003,Uso medio,Adulto Mayor
12423,Ana,Torres,25.0,Bogotá,2023-10-26 11:05:26.781695424,Basico,,9.0,6.0,65.0,Uso medio,Joven
12424,Ana,Lopez,45.0,CDMX,2023-10-26 17:39:44.696174048,Premium,"1,72515E+18",11.0,6.0,24.740000000000002,Alto uso,Adulto
12425,Sofia,Ramirez,40.0,GDL,2023-10-27 00:14:02.610652664,Premium,,9.0,6.0,29.71,Uso medio,Adulto
12426,Mariana,Lopez,21.0,Medellín,2023-10-27 06:48:20.525131288,Basico,,1.0,6.0,32.02,Uso medio,Joven
12427,Ana,Ramirez,31.0,Cali,2023-10-27 13:22:38.439609904,Basico,,8.0,4.0,7.989999999999999,Uso medio,Adulto
12428,Carlos,Lopez,47.0,GDL,2023-10-27 19:56:56.354088528,Basico,,8.0,5.0,31.509999999999998,Uso medio,Adulto
12429,Mateo,Ramirez,70.0,MTY,2023-10-28 02:31:14.268567144,Basico,,8.0,7.0,31.189999999999998,Uso medio,Adulto Mayor
12430,Ana,Torres,59.0,CDMX,2023-10-28 09:05:32.183045768,Basico,,6.0,6.0,26.089999999999996,Uso medio,Adulto
12431,Carlos,Garcia,46.0,Medellín,2023-10-28 15:39:50.097524384,Basico,"1,73172E+18",4.0,3.0,2.86,Bajo uso,Adulto
12432,Luis,Ramirez,18.0,CDMX,2023-10-28 22:14:08.012003008,Premium,,6.0,2.0,11.11,Uso medio,Joven
12433,Carlos,Ramirez,21.0,CDMX,2023-10-29 04:48:25.926481624,Premium,,8.0,3.0,5.32,Uso medio,Joven
12434,Mateo,Torres,47.0,CDMX,2023-10-29 11:22:43.840960240,Basico,,1.0,2.0,44.43,Bajo uso,Adulto
12435,Carlos,Ramirez,49.0,Medellín,2023-10-29 17:57:01.755438864,Premium,,5.0,4.0,19.78,Uso medio,Adulto
12436,Sofia,Gomez,50.0,Bogotá,2023-10-30 00:31:19.669917480,Premium,,3.0,3.0,19.82,Bajo uso,Adulto
12437,Mateo,Torres,66.0,GDL,2023-10-30 07:05:37.584396104,Premium,,4.0,6.0,27.479999999999997,Uso medio,Adulto Mayor
12438,Mariana,Gomez,43.0,,2023-10-30 13:39:55.498874720,Basico,,4.0,6.0,28.03,Uso medio,Adulto
12439,Luis,Torres,34.0,GDL,2023-10-30 20:14:13.413353344,Basico,"1,71832E+18",4.0,4.0,16.119999999999997,Bajo uso,Adulto
12440,Sofia,Ramirez,56.0,MTY,2023-10-31 02:48:31.327831960,Premium,,2.0,7.0,32.51,Uso medio,Adulto
12441,Mariana,Gomez,40.0,,2023-10-31 09:22:49.242310584,Basico,,6.0,7.0,41.91,Uso medio,Adulto
12442,Carlos,Ramirez,49.0,Bogotá,2023-10-31 15:57:07.156789200,Premium,,1.0,6.0,12.340000000000002,Uso medio,Adulto
12443,Mateo,Torres,69.0,Bogotá,2023-10-31 22:31:25.071267824,Premium,,10.0,4.0,28.769999999999996,Alto uso,Adulto Mayor
12444,Luis,Ramirez,32.0,CDMX,2023-11-01 05:05:42.985746440,Premium,,4.0,2.0,8.75,Bajo uso,Adulto
12445,Sofia,Gomez,30.0,Cali,2023-11-01 11:40:00.900225056,Basico,,4.0,6.0,32.74,Uso medio,Adulto
12446,Mariana,Gomez,77.0,Bogotá,2023-11-01 18:14:18.814703680,Basico,,6.0,6.0,9.48,Uso medio,Adulto Mayor
12447,Mariana,Ramirez,19.0,Cali,2023-11-02 00:48:36.729182296,Premium,,4.0,5.0,10.68,Uso medio,Joven
12448,Luis,Lopez,77.0,GDL,2023-11-02 07:22:54.643660920,Premium,,1.0,1.0,1.75,Bajo uso,Adulto Mayor
12449,Carlos,Torres,36.0,Bogotá,2023-11-02 13:57:12.558139536,Basico,,5.0,4.0,28.69,Uso medio,Adulto
12450,Luis,Torres,41.0,Cali,2023-11-02 20:31:30.472618160,Premium,,5.0,5.0,18.68,Uso medio,Adulto
12451,Mariana,Ramirez,62.0,,2023-11-03 03:05:48.387096776,Premium,,4.0,9.0,51.35,Uso medio,Adulto Mayor
12452,Ana,Lopez,41.0,CDMX,2023-11-03 09:40:06.301575400,Basico,,4.0,6.0,8.360000000000001,Uso medio,Adulto
12453,Sofia,Gomez,28.0,Cali,2023-11-03 16:14:24.216054016,Premium,,6.0,8.0,41.07000000000001,Uso medio,Joven
12454,Luis,Garcia,76.0,MTY,2023-11-03 22:48:42.130532640,Basico,"1,7318E+18",11.0,4.0,1.17,Alto uso,Adulto Mayor
12455,Mariana,Garcia,39.0,Bogotá,2023-11-04 05:23:00.045011256,Basico,,4.0,2.0,1.66,Bajo uso,Adulto
12456,Carlos,Ramirez,32.0,GDL,2023-11-04 11:57:17.959489872,Basico,,3.0,1.0,5.45,Bajo uso,Adulto
12457,Mariana,Lopez,27.0,Medellín,2023-11-04 18:31:35.873968496,Premium,,8.0,7.0,24.249999999999996,Uso medio,Joven
12458,Carlos,Lopez,58.0,MTY,2023-11-05 01:05:53.788447112,Premium,,6.0,7.0,42.32,Uso medio,Adulto
12459,Luis,Torres,44.0,MTY,2023-11-05 07:40:11.702925736,Basico,,1.0,2.0,14.01,Bajo uso,Adulto
12460,Carlos,Gomez,77.0,CDMX,2023-11-05 14:14:29.617404352,Premium,,10.0,6.0,29.64,Alto uso,Adulto Mayor
12461,Mateo,Lopez,26.0,CDMX,2023-11-05 20:48:47.531882976,Premium,,4.0,5.0,49.349999999999994,Uso medio,Joven
12462,Mateo,Garcia,69.0,,2023-11-06 03:23:05.446361592,Premium,,7.0,6.0,48.519999999999996,Uso medio,Adulto Mayor
12463,Mateo,Gomez,45.0,,2023-11-06 09:57:23.360840216,Basico,,10.0,2.0,11.92,Alto uso,Adulto
12464,Ana,Gomez,18.0,Cali,2023-11-06 16:31:41.275318832,Basico,,6.0,6.0,53.85,Uso medio,Joven
12465,Luis,Ramirez,34.0,GDL,2023-11-06 23:05:59.189797456,Basico,"1,71755E+18",7.0,5.0,26.929999999999996,Uso medio,Adulto
12466,Mariana,Lopez,48.0,Bogotá,2023-11-07 05:40:17.104276072,Premium,,7.0,1.0,6.19,Uso medio,Adulto
12467,Mariana,Ramirez,61.0,Medellín,2023-11-07 12:14:35.018754688,Basico,,6.0,4.0,9.41,Uso medio,Adulto Mayor
12468,Ana,Lopez,27.0,,2023-11-07 18:48:52.933233312,Premium,,8.0,4.0,17.770000000000003,Uso medio,Joven
12469,Carlos,Torres,47.0,Bogotá,2023-11-08 01:23:10.847711928,Premium,,10.0,4.0,8.780000000000001,Alto uso,Adulto
12470,Ana,Ramirez,54.0,Cali,2023-11-08 07:57:28.762190552,Premium,,4.0,6.0,47.39,Uso medio,Adulto
12471,Carlos,Ramirez,79.0,,2023-11-08 14:31:46.676669168,Premium,"1,71737E+18",10.0,5.0,24.53,Alto uso,Adulto Mayor
12472,Carlos,Garcia,46.0,unknown,2023-11-08 21:06:04.591147792,Basico,"1,71919E+18",6.0,7.0,65.0,Uso medio,Adulto
12473,Sofia,Ramirez,35.0,GDL,2023-11-09 03:40:22.505626408,Premium,,7.0,3.0,23.630000000000003,Uso medio,Adulto
12474,Mariana,Lopez,64.0,CDMX,2023-11-09 10:14:40.420105032,Basico,,5.0,3.0,15.86,Uso medio,Adulto Mayor
12475,Mateo,Garcia,55.0,Bogotá,2024-05-10 00:00:00.000000000,Premium,,7.0,4.0,8.49,Uso medio,Adulto
12476,Carlos,Ramirez,56.0,Bogotá,2023-11-09 23:23:16.249062272,Premium,,4.0,4.0,14.959999999999999,Bajo uso,Adulto
12477,Sofia,Ramirez,66.0,GDL,2023-11-10 05:57:34.163540888,Premium,,4.0,3.0,8.4,Bajo uso,Adulto Mayor
12478,Mariana,Torres,23.0,GDL,2023-11-10 12:31:52.078019512,Premium,"1,72074E+18",6.0,6.0,10.18,Uso medio,Joven
12479,Mateo,Ramirez,57.0,Cali,2023-11-10 19:06:09.992498128,Basico,,9.0,7.0,24.13,Uso medio,Adulto
12480,Carlos,Gomez,29.0,Bogotá,2023-11-11 01:40:27.906976744,Basico,,3.0,2.0,7.0600000000000005,Bajo uso,Joven
12481,Carlos,Garcia,70.0,MTY,2023-11-11 08:14:45.821455368,Premium,,3.0,5.0,36.56,Uso medio,Adulto Mayor
12482,Ana,Gomez,31.0,Medellín,2023-11-11 14:49:03.735933984,Basico,,6.0,4.0,14.15,Uso medio,Adulto
12483,Ana,Garcia,61.0,Medellín,2023-11-11 21:23:21.650412608,Basico,,3.0,2.0,3.6100000000000003,Bajo uso,Adulto Mayor
12484,Mariana,Torres,72.0,Cali,2023-11-12 03:57:39.564891224,Basico,"1,71763E+18",5.0,4.0,31.66,Uso medio,Adulto Mayor
12485,Mateo,Ramirez,27.0,CDMX,2023-11-12 10:31:57.479369848,Basico,,5.0,2.0,4.949999999999999,Uso medio,Joven
12486,Carlos,Ramirez,71.0,Medellín,2023-11-12 17:06:15.393848464,Basico,,3.0,7.0,24.86,Uso medio,Adulto Mayor
12487,Mariana,Ramirez,37.0,Bogotá,2023-11-12 23:40:33.308327088,Premium,,8.0,3.0,24.58,Uso medio,Adulto
12488,Mariana,Garcia,32.0,CDMX,2023-11-13 06:14:51.222805704,Basico,,2.0,7.0,18.88,Uso medio,Adulto
12489,Luis,Ramirez,48.0,Cali,2023-11-13 12:49:09.137284328,Basico,,7.0,6.0,37.269999999999996,Uso medio,Adulto
12490,Ana,Gomez,24.0,MTY,2023-11-13 19:23:27.051762944,Premium,,6.0,6.0,16.84,Uso medio,Joven
12491,Mateo,Ramirez,75.0,MTY,2023-11-14 01:57:44.966241560,Basico,"1,71737E+18",3.0,7.0,29.06,Uso medio,Adulto Mayor
12492,Carlos,Torres,58.0,Bogotá,2023-11-14 08:32:02.880720184,Basico,"1,72644E+18",7.0,11.0,50.019999999999996,Alto uso,Adulto
12493,Mariana,Gomez,27.0,MTY,2023-11-14 15:06:20.795198800,Premium,,7.0,6.0,13.81,Uso medio,Joven
12494,Carlos,Ramirez,27.0,MTY,2023-11-14 21:40:38.709677424,Premium,,5.0,5.0,49.32,Uso medio,Joven
12495,Luis,Ramirez,65.0,Cali,2023-11-15 04:14:56.624156040,Basico,,5.0,4.0,8.95,Uso medio,Adulto Mayor
12496,Mateo,Lopez,78.0,CDMX,2023-11-15 10:49:14.538634664,Premium,"1,72428E+18",4.0,5.0,19.44,Uso medio,Adulto Mayor
12497,Mariana,Garcia,56.0,,2023-11-15 17:23:32.453113280,Premium,,5.0,3.0,25.740000000000002,Uso medio,Adulto
12498,Carlos,Gomez,45.0,Bogotá,2023-11-15 23:57:50.367591904,Basico,,9.0,4.0,8.8,Uso medio,Adulto
12499,Ana,Lopez,47.0,GDL,2023-11-16 06:32:08.282070520,Basico,,1.0,4.0,26.689999999999998,Bajo uso,Adulto
12500,Luis,Torres,54.0,CDMX,2023-11-16 13:06:26.196549144,Premium,,9.0,2.0,20.64,Uso medio,Adulto
12501,Mateo,Garcia,72.0,Bogotá,2023-11-16 19:40:44.111027760,Basico,,3.0,1.0,3.1,Bajo uso,Adulto Mayor
12502,Luis,Gomez,20.0,Medellín,2023-11-17 02:15:02.025506376,Basico,,2.0,6.0,51.970000000000006,Uso medio,Joven
12503,Ana,Ramirez,67.0,CDMX,2023-11-17 08:49:19.939985000,Premium,,8.0,7.0,38.660000000000004,Uso medio,Adulto Mayor
12504,Mateo,Gomez,60.0,GDL,2023-11-17 15:23:37.854463616,Basico,,2.0,5.0,12.639999999999999,Uso medio,Adulto Mayor
12505,Luis,Ramirez,32.0,Cali,2023-11-17 21:57:55.768942240,Basico,,5.0,5.0,12.36,Uso medio,Adulto
12506,Sofia,Garcia,38.0,CDMX,2023-11-18 04:32:13.683420856,Basico,"1,728E+18",9.0,6.0,26.479999999999997,Uso medio,Adulto
12507,Ana,Ramirez,69.0,unknown,2023-11-18 11:06:31.597899480,Premium,,6.0,1.0,12.3,Uso medio,Adulto Mayor
12508,Ana,Torres,54.0,Medellín,2023-11-18 17:40:49.512378096,Basico,"1,72048E+18",5.0,3.0,16.07,Uso medio,Adulto
12509,Ana,Ramirez,73.0,Bogotá,2023-11-19 00:15:07.426856720,Basico,,4.0,5.0,28.32,Uso medio,Adulto Mayor
12510,Sofia,Torres,29.0,MTY,2023-11-19 06:49:25.341335336,Basico,,1.0,5.0,19.509999999999998,Uso medio,Joven
12511,Sofia,Garcia,21.0,CDMX,2023-11-19 13:23:43.255813960,Basico,"1,73146E+18",6.0,11.0,48.75,Alto uso,Joven
12512,Carlos,Garcia,64.0,Cali,2023-11-19 19:58:01.170292576,Premium,,4.0,3.0,22.78,Bajo uso,Adulto Mayor
12513,Mariana,Gomez,26.0,CDMX,2023-11-20 02:32:19.084771200,Premium,,6.0,5.0,16.709999999999997,Uso medio,Joven
12514,Luis,Torres,56.0,MTY,2023-11-20 09:06:36.999249816,Basico,,1.0,6.0,10.95,Uso medio,Adulto
12515,Carlos,Torres,59.0,Bogotá,2023-11-20 15:40:54.913728432,Premium,,5.0,7.0,52.60999999999999,Uso medio,Adulto
12516,Luis,Lopez,78.0,GDL,2023-11-20 22:15:12.828207056,Premium,,3.0,8.0,33.26,Uso medio,Adulto Mayor
12517,Mariana,Lopez,45.0,Bogotá,2023-11-21 04:49:30.742685672,Premium,,4.0,3.0,15.659999999999998,Bajo uso,Adulto
12518,Sofia,Lopez,40.0,Cali,2023-11-21 11:23:48.657164296,Basico,,3.0,5.0,20.51,Uso medio,Adulto
12519,Mariana,Ramirez,47.0,Bogotá,2023-11-21 17:58:06.571642912,Basico,,4.0,10.0,30.130000000000003,Alto uso,Adulto
12520,Sofia,Lopez,62.0,,2023-11-22 00:32:24.486121536,Premium,"1,721E+18",8.0,8.0,20.94,Uso medio,Adulto Mayor
12521,Mariana,Torres,78.0,Cali,2023-11-22 07:06:42.400600152,Basico,"1,73448E+18",5.0,3.0,29.21,Uso medio,Adulto Mayor
12522,Carlos,Ramirez,57.0,MTY,2023-11-22 13:41:00.315078776,Basico,,6.0,6.0,14.74,Uso medio,Adulto
12523,Mateo,Garcia,61.0,MTY,2023-11-22 20:15:18.229557392,Basico,,1.0,4.0,10.93,Bajo uso,Adulto Mayor
12524,Carlos,Gomez,39.0,Bogotá,2023-11-23 02:49:36.144036016,Premium,,4.0,6.0,39.47,Uso medio,Adulto
12525,Luis,Lopez,41.0,Medellín,2023-11-23 09:23:54.058514632,Basico,,5.0,1.0,0.32,Uso medio,Adulto
12526,Carlos,Garcia,68.0,GDL,2023-11-23 15:58:11.972993248,Basico,,4.0,9.0,35.56999999999999,Uso medio,Adulto Mayor
12527,Ana,Torres,75.0,,2023-11-23 22:32:29.887471872,Basico,,8.0,9.0,44.35,Uso medio,Adulto Mayor
12528,Luis,Gomez,43.0,Medellín,2023-11-24 05:06:47.801950488,Premium,,5.0,3.0,37.81999999999999,Uso medio,Adulto
12529,Mariana,Garcia,47.0,MTY,2023-11-24 11:41:05.716429112,Basico,"1,72584E+18",4.0,6.0,27.379999999999995,Uso medio,Adulto
12530,Luis,Gomez,50.0,Medellín,2023-11-24 18:15:23.630907728,Basico,,6.0,4.0,10.89,Uso medio,Adulto
12531,Mateo,Lopez,33.0,MTY,2023-11-25 00:49:41.545386352,Basico,,3.0,4.0,15.39,Bajo uso,Adulto
12532,Sofia,Torres,39.0,Cali,2023-11-25 07:23:59.459864968,Basico,,7.0,2.0,7.470000000000001,Uso medio,Adulto
12533,Mariana,Gomez,66.0,Bogotá,2023-11-25 13:58:17.374343592,Basico,,5.0,7.0,19.14,Uso medio,Adulto Mayor
12534,Luis,Garcia,74.0,CDMX,2023-11-25 20:32:35.288822208,Basico,,5.0,2.0,3.72,Uso medio,Adulto Mayor
12535,Mariana,Lopez,79.0,CDMX,2023-11-26 03:06:53.203300832,Premium,"1,73431E+18",9.0,5.0,23.73,Uso medio,Adulto Mayor
12536,Mariana,Lopez,67.0,unknown,2023-11-26 09:41:11.117779448,Basico,,7.0,3.0,19.66,Uso medio,Adulto Mayor
12537,Mariana,Garcia,60.0,Bogotá,2023-11-26 16:15:29.032258064,Premium,,5.0,0.0,0.0,Uso medio,Adulto Mayor
12538,Sofia,Garcia,35.0,,2023-11-26 22:49:46.946736688,Basico,"1,73457E+18",7.0,3.0,10.01,Uso medio,Adulto
12539,Carlos,Gomez,24.0,CDMX,2023-11-27 05:24:04.861215304,Basico,,3.0,0.0,0.0,Bajo uso,Joven
12540,Mariana,Ramirez,67.0,GDL,2023-11-27 11:58:22.775693928,Basico,,6.0,4.0,20.130000000000003,Uso medio,Adulto Mayor
12541,Ana,Lopez,43.0,GDL,2023-11-27 18:32:40.690172544,Basico,,5.0,5.0,30.46,Uso medio,Adulto
12542,Mateo,Gomez,25.0,Bogotá,2023-11-28 01:06:58.604651168,Basico,"1,73068E+18",7.0,7.0,46.769999999999996,Uso medio,Joven
12543,Sofia,Garcia,23.0,MTY,2023-11-28 07:41:16.519129784,Basico,"1,73275E+18",4.0,4.0,12.17,Bajo uso,Joven
12544,Luis,Gomez,47.0,CDMX,2023-11-28 14:15:34.433608408,Premium,,6.0,5.0,27.95,Uso medio,Adulto
12545,Sofia,Garcia,56.0,Medellín,2023-11-28 20:49:52.348087024,Basico,,3.0,6.0,28.560000000000006,Uso medio,Adulto
12546,Luis,Torres,40.0,Bogotá,2023-11-29 03:24:10.262565648,Basico,,6.0,2.0,20.16,Uso medio,Adulto
12547,Sofia,Garcia,49.0,GDL,2023-11-29 09:58:28.177044264,Basico,,7.0,5.0,22.98,Uso medio,Adulto
12548,Luis,Garcia,39.0,Bogotá,2023-11-29 16:32:46.091522888,Basico,,4.0,4.0,23.169999999999998,Bajo uso,Adulto
12549,Mariana,Garcia,59.0,Medellín,2023-11-29 23:07:04.006001504,Basico,,3.0,11.0,65.0,Alto uso,Adulto
12550,Carlos,Ramirez,60.0,GDL,2023-11-30 05:41:21.920480120,Basico,,9.0,6.0,17.439999999999998,Uso medio,Adulto Mayor
12551,Luis,Garcia,74.0,GDL,2023-11-30 12:15:39.834958744,Basico,,9.0,5.0,27.52,Uso medio,Adulto Mayor
12552,Luis,Lopez,62.0,MTY,2023-11-30 18:49:57.749437360,Basico,,7.0,8.0,50.809999999999995,Uso medio,Adulto Mayor
12553,Ana,Lopez,26.0,Medellín,2023-12-01 01:24:15.663915984,Basico,,6.0,6.0,34.09,Uso medio,Joven
12554,Luis,Gomez,48.0,Cali,2023-12-01 07:58:33.578394600,Basico,"1,73379E+18",5.0,5.0,12.84,Uso medio,Adulto
12555,Ana,Ramirez,24.0,MTY,2023-12-01 14:32:51.492873224,Basico,,1.0,5.0,32.15,Uso medio,Joven
